id,amount,merchant,description,category,region,date
EXP000128,19.74,Burger King,INSTORE,food,TX,2025-01-30
EXP003013,10.69,DEBIT Spotify WA,SUBSCRIPTION,entertainment,NY,2025-03-14
EXP006940,286.4,AT&T #3770,SERVICE CHARGE,utilities,CA,2025-07-31
EXP006971,152.5,AT&T HT9KLJ,BILL PAYMENT ONLINE,utilities,NJ,2025-01-17
EXP003822,10.7,Spotify,FEE,entertainment,TX,2025-06-20
EXP007547,171.2,Rite Aid #6009,PHARMACY,healthcare,TX,2025-05-14
EXP007783,390.48,Rite Aid #5256,HEALTHCARE SERVICE,healthcare,IL,2025-09-01
EXP005958,141.39,DEBIT Trader Joe's #7054,INSTORE,groceries,NY,2024-11-30
EXP006415,112.59,PG&E,BILL PAYMENT,utilities,TX,2024-12-09
EXP004794,766.63,Dell MA,DEVICE,technology,IL,2025-08-01
EXP005956,170.41,POS Trader Joe's,DELI ONLINE,groceries,IL,2025-01-06
EXP002494,87.9,Exxon #6546,TOLL,transport,TX,2025-02-25
EXP005805,41.13,Aldi #62,SUPERMARKET,groceries,CA,2024-12-03
EXP007218,449.01,Rite Aid #7907,Rite PURCHASE,healthcare,CA,2025-07-22
EXP001221,177.81,Best Buy #148,RETAIL,shopping,MA,2025-10-21
EXP001582,382.29,eBay,ONLINE ORDER,shopping,CA,2025-01-25
EXP000065,28.65,McDonalds,McDonalds PURCHASE,food,IL,2025-01-06
EXP001511,182.2,DEBIT Amazon #5786,MKTPLACE,shopping,NJ,2025-06-19
EXP007824,175.99,Rite Aid #9335,HEALTHCARE SERVICE,healthcare,NJ,2025-07-13
EXP003744,5.26,Disney+ #5620,SUBSCRIPTION,entertainment,NY,2025-06-06
EXP004246,1145.77,CREDIT Google Play #564,APP PURCHASE,technology,FL,2025-02-13
EXP005510,68.26,Kroger QAWXU3,INSTORE AUTO-PAY,groceries,IL,2025-10-14
EXP001788,123.8,Target #5910,ORDER DEBIT,shopping,NY,2025-03-08
EXP006556,102.78,POS AT&T #5268,POS CHARGE,utilities,TX,2024-12-26
EXP002087,96.98,BP #8229,RIDE,transport,MA,2024-12-20
EXP001648,494.55,AMZN.COM/BILL7340 #7934,RETAIL ONLINE,shopping,NY,2025-07-20
EXP000494,6.45,STARBUCKS #2582,MOBILE ORDER,food,FL,2025-08-27
EXP005378,97.83,Safeway PXTK8,Safeway CHARGE,groceries,WA,2025-04-06
EXP003476,12.6,YouTube Premium,FEE,entertainment,WA,2025-07-16
EXP002986,87.1,POS Uber #4913,TRIP AUTO-PAY,transport,MA,2025-08-04
EXP004104,1096.57,Samsung #7897,SOFTWARE,technology,MA,2025-01-24
EXP005145,109.46,DEBIT Aldi,FRESH POS,groceries,CA,2025-05-14
EXP006344,139.32,Comcast #9828,AUTOPAY AUTO-PAY,utilities,IL,2025-09-25
EXP000559,9.35,ACH McDonald's #8612,MOBILE ORDER,food,FL,2025-10-09
EXP003469,8.76,Dis3y+ #7288,FEE,entertainment,NJ,2025-09-06
EXP005092,239.84,Whole Foods #7630,FRESH,groceries,FL,2024-12-15
EXP007510,99.85,ONLIN Walgreens,PRESCRIPTION,healthcare,FL,2025-03-31
EXP007139,62.79,CREDIT CVS Pharmbcy DDDMaN,HEALTHCARE SERVICE AUTO-PAY,healthcare,IL,2024-12-10
EXP005840,202.28,Safeway,SUPERMARKET,groceries,NJ,2025-05-10
EXP001654,221.63,eBay #47,MKTPLACE,shopping,MA,2025-05-20
EXP005314,219.61,Safeway #5170,INSTORE ONLINE,groceries,CA,2024-12-31
EXP000082,49.06,Burger King,COFFEE,food,FL,2025-05-21
EXP004060,857.37,Smsng #3e01,APP PURCHASE,technology,NY,2024-11-24
EXP006619,42.12,Verizon #9273,UTILITY BILL,utilities,WA,2025-07-26
EXP000860,47.39,McDonald's #3702,McDonald's CHARGE,food,NY,2025-07-26
EXP007290,497.74,Rite Aid,HEALTHCARE SERVICE ONLINE,healthcare,IL,2025-08-17
EXP007566,51.87,DEBIT Rite Aid,PRESCRIPTION,healthcare,IL,2025-03-03
EXP002417,50.81,Taxi Co #1879,FUEL CHARGE,transport,CA,2025-03-08
EXP004758,822.89,Samsung XX8F3S,SOFTWARE,technology,NJ,2025-09-03
EXP007140,117.46,Walgreens #7174,CLINIC,healthcare,FL,2025-08-19
EXP006083,302.13,PG&E #2713,UTILITY BILL ONLINE,utilities,NY,2025-04-16
EXP005015,166.43,DEBIT Safeway NJ,INSTORE,groceries,MA,2025-06-30
EXP000079,40.19,ACH Starbucks #5938,MOBILE ORDER DEBIT,food,TX,2024-12-15
EXP006941,308.57,PG&E #6088,SERVICE CHARGE,utilities,NJ,2025-09-19
EXP004665,702.82,POS Microsoft Store,ELECTRONICS,technology,IL,2025-03-16
EXP001052,348.91,Amazon #7837,WEB PURCHASE,shopping,WA,2025-09-04
EXP003942,17.57,Disney+ IL,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,NJ,2025-10-17
EXP007255,224.99,AMZN MKTP US CVS Pharmacy #4506,PRESCRIPTION,healthcare,TX,2025-09-11
EXP002458,28.31,Exxon #7746,FUEL CHARGE ONLINE,transport,NY,2025-04-17
EXP004103,424.39,Smsung,ELECTRONICS,technology,NY,2025-03-24
EXP004355,1603.26,CREDITMicrosoft Store #274,CREDITMicrosoft CHARGE,technology,CA,2025-03-30
EXP005100,116.15,Safeway,INSTORE DEBIT,groceries,WA,2024-11-24
EXP007729,228.03,Health Clinic #8025,PRESCRIPTION,healthcare,TX,2025-10-06
EXP003846,14.5,Spotify #858,MONTHLY SUBSCRIPTION,entertainment,NY,2025-01-06
EXP005715,14.31,Traer Joe's TX,FRESH,groceries,MA,2024-12-25
EXP002480,36.52,ONLINE Uber #7181,GASOLINE,transport,WA,2025-08-31
EXP002133,29.34,CERDIT xExn #2592,RIDE,transport,WA,2025-03-21
EXP005207,82.41,Trader Joe's U0ZJEQ,FRESH,groceries,IL,2024-12-24
EXP001979,366.76,AMZN.COM/BILL2734,MKTPLACE,shopping,NJ,2025-02-20
EXP004756,1646.14,AMZN MKTP US Google Play,DEVICE,technology,CA,2025-01-12
EXP004858,1577.84,ACH Samsung,APP PURCHASE,technology,WA,2025-07-10
EXP002284,67.94,Lyft,TRIP,transport,WA,2025-04-30
EXP005613,235.93,WHOLE FD,FRESH,groceries,IL,2024-12-13
EXP003477,17.21,iDsney+ U602H7,SUBSCRIPTION,entertainment,NY,2025-10-15
EXP001117,163.68,DEBIT Walmart #6742,MKTPLACE,shopping,TX,2025-09-11
EXP006207,43.98,AT&T #4433,UTILITY BILL POS,utilities,NY,2025-08-19
EXP002713,9.28,AMZN MKTP US Shell #9256,RIDE,transport,MA,2025-10-22
EXP004805,1624.94,Microsoft Store #858,DEVICE,technology,MA,2025-03-27
EXP001912,136.21,Best Buy,RETAIL,shopping,NJ,2025-09-22
EXP007597,90.89,Health Clinic #4989,PHARMACY,healthcare,WA,2024-11-28
EXP003839,16.67,YouTube Premium #965,FEE POS,entertainment,NY,2025-06-27
EXP004225,1009.12,Apple Store #3441,APP PURCHASE ONLINE,technology,WA,2025-05-19
EXP000648,34.31,McDonald's,COFFEE,food,IL,2025-02-01
EXP002561,34.61,BP 9HKJF0,GASOLINE,transport,MA,2025-08-09
EXP005614,96.64,Whole Foods,SUPERMARKET,groceries,TX,2025-08-15
EXP007881,25.23,Health Clinic #9755,PRESCRIPTION,healthcare,TX,2024-11-28
EXP003821,14.95,Disney+ NJ,Disney+ CHARGE,entertainment,NY,2025-09-23
EXP005595,219.66,DEBIT Aldi #1720,INSTORE,groceries,IL,2025-10-21
EXP007165,176.69,CVS Pharmacy #4493,PRESCRIPTION,healthcare,WA,2025-04-12
EXP002169,95.55,BP #7508,GASOLINE AUTO-PAY,transport,MA,2025-05-26
EXP003910,14.64,DEBIT Netflix #6491,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,MA,2025-10-24
EXP004027,1451.27,DEBIT Google Play #827,DEBIT PURCHASE,technology,MA,2025-03-05
EXP000724,42.72,Starbucks,COFFEE,food,IL,2025-01-01
EXP005198,88.51,Safeway,DELI,groceries,TX,2025-02-22
EXP006062,334.41,DTE Energy,UTILITY BILL,utilities,WA,2025-01-29
EXP000824,54.36,Dominos #3441,COFFEE ONLINE,food,NJ,2025-06-11
EXP002620,79.07,DEBIT Taxi Co IL,GASOLINE,transport,MA,2025-10-02
EXP001447,120.6,ACH Target,ORDER,shopping,IL,2025-04-25
EXP001293,435.8,ONLINE Amazon #1826,ONLINE CHARGE,shopping,MA,2025-06-10
EXP005150,78.07,Whole Foods #8901,DELI,groceries,IL,2025-07-10
EXP004578,1400.81,Apple Store #3999,ELECTRONICS ONLINE,technology,FL,2025-06-20
EXP005536,52.49,Whole Foods,DELI,groceries,TX,2025-05-15
EXP000249,31.37,tarbucks,INSTORE POS,food,FL,2024-12-22
EXP000596,8.23,McDonalds,INSTORE,food,TX,2025-02-16
EXP000400,22.56,KFC,KFC CHARGE,food,NY,2024-12-16
EXP000575,55.35,DEBIT Starbucks MA,MEAL,food,IL,2024-11-03
EXP005480,153.45,Trader Joe's GEC82Y,SUPERMARKET,groceries,MA,2024-12-13
EXP004399,1549.62,CREDIT Google Play #9119,ELECTRONICS ONLINE,technology,NJ,2025-01-04
EXP004023,469.76,hEBI Gooqle Play #3708,DEVICE,technology,TX,2024-12-16
EXP007200,160.8,Rite Aid RLHSHK,PRESCRIPTION,healthcare,MA,2025-06-02
EXP001963,402.77,PS Amzano FL,RETAIL,shopping,FL,2025-03-11
EXP000358,55.29,KFC #1946,MEAL,food,NY,2025-06-30
EXP003072,9.07,Spotify #4377,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,CA,2025-05-28
EXP001189,278.86,eBay NJ,ORDER,shopping,NJ,2025-05-28
EXP002866,17.22,ACH Exxon NY,TRIP,transport,IL,2025-05-31
EXP000332,21.24,Burger King #3676,MEAL,food,CA,2025-05-31
EXP001061,268.48,AMZN.COM/BILL4748 #7056,RETAIL,shopping,NJ,2025-01-22
EXP005434,216.53,POS Trader Joe's #2412,GROCERY,groceries,NY,2025-07-15
EXP007954,92.01,CREDIT CVS Pharmacy #5926,CREDIT PURCHASE,healthcare,FL,2025-04-03
EXP000229,48.98,Starbucks,APP PURCHASE,food,CA,2025-10-20
EXP006362,352.0,DTE Energy #808,DTE CHARGE,utilities,CA,2025-08-05
EXP003148,19.31,YouTube Premiu0 #6715,MONTHLY SUBSCRIPTION,entertainment,TX,2025-01-02
EXP003347,15.06,YouTube Premium,FEE ONLINE,entertainment,CA,2025-02-25
EXP004488,1902.22,Google Play,Google CHARGE,technology,CA,2025-05-23
EXP003934,17.41,Disney+ #6415,MONTHLY SUBSCRIPTION,entertainment,NY,2025-10-28
EXP002006,6.85,Lyft,GASOLINE,transport,TX,2024-12-03
EXP003753,17.31,Netflix #6053,Netflix CHARGE,entertainment,FL,2025-07-21
EXP002027,57.22,Lyft NY,RIDE,transport,IL,2025-07-29
EXP002922,8.97,TaxigCa #1046,GASOLINE,transport,WA,2024-12-21
EXP007787,295.01,CVS Pharmacy #8352,CLINIC,healthcare,MA,2025-07-29
EXP001816,74.98,WMART #2338,MKTPLACE,shopping,WA,2025-01-24
EXP001381,421.56,Amazon MA,WEB PURCHASE,shopping,NY,2025-03-07
EXP004074,528.43,ONLIN Samsung #2408,SOFTWARE,technology,NJ,2025-06-10
EXP001300,443.39,CRE3IT eBa,WEB PURCHASE,shopping,NJ,2025-06-17
EXP006483,35.62,DTE Energy,UTILITY BILL,utilities,MA,2025-08-08
EXP006558,350.41,DTE Energy #4648,SERVICE CHARGE,utilities,IL,2025-08-24
EXP004545,211.8,Microsoft Store #3469,ELECTRONICS,technology,FL,2025-05-12
EXP002743,18.12,CREDIT BP #4745,FUEL CHARGE,transport,MA,2025-05-22
EXP006969,388.23,ACH PG&E #3063,UTILITY BILL,utilities,IL,2025-05-09
EXP001902,247.55,eBay,WEB PURCHASE POS,shopping,MA,2025-09-04
EXP002426,83.82,AhZNM KTP US Uber,GASOLINE,transport,CA,2024-12-16
EXP006413,126.37,Verizon #5246,UTILITY BILL,utilities,MA,2025-04-02
EXP007834,467.84,Health Cilmic #7868,CLINIC,healthcare,CA,2025-06-09
EXP006907,116.84,Comcast IMM5CC,BILL PAYMENT,utilities,CA,2025-03-17
EXP002540,71.81,BP #3349,FUEL CHARGE POS,transport,CA,2024-12-11
EXP000654,16.13,Starbucks #742,Starbucks PURCHASE,food,WA,2025-01-13
EXP002814,35.47,Ube0,RIDE,transport,NY,2025-05-02
EXP005277,126.79,6hS Trader Joe's,DELI,groceries,IL,2024-12-27
EXP000075,4.01,CREDIT McDonalds,APP PURCHASE,food,IL,2025-10-18
EXP004619,1413.49,Google Play XYCYJN,ELECTRONICS AUTO-PAY,technology,CA,2025-02-12
EXP002788,71.75,Uber #7129,TRIP,transport,IL,2025-02-14
EXP004506,1741.45,Apple Store #9763,DEVICE,technology,CA,2025-02-19
EXP003282,10.09,Spotify #3880,SUBSCRIPTION,entertainment,WA,2025-10-14
EXP000296,44.24,Subway #5329,MEAL,food,FL,2025-01-17
EXP004528,736.16,AMZN MKTP US Dell NJ,AMZN CHARGE,technology,NY,2025-10-17
EXP005084,13.01,Safeway IL,FRESH,groceries,NY,2025-04-20
EXP000317,54.17,McDonalds #5057,MEAL,food,FL,2025-10-31
EXP004984,826.3,Samsung WA,SOFTWARE POS,technology,MA,2025-08-14
EXP002645,28.25,DEBIT Taxi Co #5038,GASOLINE,transport,NY,2025-09-24
EXP007931,220.34,CVS Pharmacy,CLINIC,healthcare,WA,2025-04-26
EXP001716,478.84,eBay #6632,WEB PURCHASE,shopping,NJ,2024-12-05
EXP004623,1299.09,CREDIT Dell,APP PURCHASE,technology,MA,2025-07-25
EXP005661,30.84,Trader Joe's CA,FRESH,groceries,IL,2025-06-03
EXP004710,198.17,Microsoft Store #5680,SOFTWARE,technology,NY,2024-12-13
EXP002617,60.01,Shll MA,TOLL ONLINE,transport,CA,2025-04-12
EXP007845,43.69,DEBIT CV SPharmac,PRESCRIPTION,healthcare,WA,2025-08-22
EXP003978,19.9,YouTube Premium #8233,SUBSCRIPTION,entertainment,FL,2025-02-26
EXP007637,45.94,Hellth Clinic #9504,CLINIC,healthcare,TX,2025-05-24
EXP000919,37.17,Dominos #4681,COFFEE DEBIT,food,CA,2025-04-30
EXP001637,399.06,Target #5300,Target CHARGE,shopping,NY,2025-01-16
EXP005436,209.98,Trader Joe's #6546,FRESH,groceries,NJ,2025-10-15
EXP002097,46.05,BP #5819,GASOLINE,transport,NJ,2025-07-09
EXP006814,45.11,AT&T #6476,BILL PAYMENT ONLINE,utilities,IL,2025-05-01
EXP005963,52.91,Krogerv#939,INSTORE AUTO-PAY,groceries,IL,2024-11-28
EXP005850,70.85,POS Whole Foods #9204,FRESH POS,groceries,FL,2025-01-08
EXP003547,6.35,POS Netflix IL,SUBSCRIPTION,entertainment,CA,2024-11-05
EXP002827,8.41,Shell #4036,GASOLINE,transport,FL,2025-02-12
EXP005156,24.44,Safeway #4530,SUPERMARKET,groceries,IL,2025-09-27
EXP000934,4.31,DEBIT Burger King #4843,COFFEE,food,FL,2025-04-28
EXP000981,38.63,POS Subway,APP PURCHASE,food,IL,2025-02-09
EXP003280,16.67,Netflix #1062,STREAMING,entertainment,FL,2025-03-20
EXP002209,71.45,DEBIT Exxon #9323,TOLL,transport,TX,2025-04-18
EXP001048,448.8,Amazon,ONLINE ORDER,shopping,CA,2025-02-10
EXP000392,50.86,CREDIT KFC #6314,APP PURCHASE,food,FL,2025-01-22
EXP000690,56.52,CREDIT Dominos,APP PURCHASE,food,MA,2025-04-24
EXP001877,381.74,eBay #7269,WEB PURCHASE,shopping,IL,2025-03-14
EXP000697,10.54,Subway #525,APP PURCHASE,food,WA,2025-04-25
EXP004458,320.53,Apple Store #840,SOFTWARE AUTO-PAY,technology,FL,2025-07-18
EXP005210,76.26,Koger #7376,INSTORE,groceries,CA,2025-09-20
EXP006635,324.49,Verizon #1332,SERVICE CHARGE ONLINE,utilities,TX,2025-05-13
EXP002554,22.14,Exxon,Exxon PURCHASE,transport,WA,2025-09-29
EXP000798,11.31,Burger King,COFFEE,food,WA,2025-07-10
EXP005533,186.45,POS Safeway J6M8IS,GROCERY DEBIT,groceries,WA,2024-12-07
EXP000325,33.22,Subway,POS PURCHASE,food,TX,2025-01-13
EXP002660,41.05,Exxon #1117,RIDE,transport,MA,2025-06-14
EXP007106,153.58,AMZN MKTP US Walgreens MA,AMZN CHARGE,healthcare,NJ,2025-03-24
EXP000761,8.99,AMZN MKTP US Burger King #4468,POS PURCHASE,food,NJ,2025-03-28
EXP001846,271.02,eBay,WEB PURCHASE,shopping,FL,2025-02-01
EXP005235,109.2,Aldi,INSTORE,groceries,NJ,2025-09-30
EXP002464,69.27,BP #183,GASOLINE,transport,WA,2025-06-26
EXP005773,136.49,Safeway,DELI POS,groceries,NJ,2025-02-05
EXP004400,1018.93,Dell WA,APP PURCHASE,technology,MA,2025-03-06
EXP000636,12.53,KFC,APP PURCHASE AUTO-PAY,food,TX,2025-05-05
EXP002770,34.52,Shell #6492,FUEL CHARGE,transport,CA,2025-05-24
EXP001114,232.95,POS AMAZON #9138,ORDER,shopping,NY,2025-04-19
EXP005043,94.93,Kroger,FRESH,groceries,IL,2025-08-21
EXP003662,12.15,Netflix#5347,FEE DEBIT,entertainment,IL,2024-11-23
EXP005756,152.55,Aldi,GROCERY,groceries,WA,2025-03-04
EXP000929,44.63,POS Dominos #9084,INSTORE DEBIT,food,MA,2025-06-26
EXP003322,16.32,YouTube Premium,FEE,entertainment,MA,2025-03-01
EXP007431,192.95,CVS Pharmacy,HEALTHCARE SERVICE DEBIT,healthcare,WA,2025-02-24
EXP000556,28.29,ACH Burger King,APP PURCHASE,food,CA,2025-03-23
EXP003354,13.46,POS Disney+ #4557,FEE AUTO-PAY,entertainment,FL,2025-08-11
EXP001741,114.42,AMZN.COM/BILL3607,RETAIL,shopping,NJ,2025-06-13
EXP005680,108.58,Whole Foods I1DV5B,SUPERMARKET,groceries,TX,2024-12-18
EXP001805,221.07,POS Be9t Buy 3NKKF2,WEB PURCHASE,shopping,IL,2024-12-07
EXP000829,14.24,Burger King,Burger CHARGE,food,IL,2025-10-20
EXP007966,81.29,Health Clinic,Health PURCHASE,healthcare,CA,2025-02-27
EXP002899,68.95,Uber #3869,TOLL AUTO-PAY,transport,NY,2024-11-21
EXP005192,100.28,Trader Joe's IL,DELI,groceries,IL,2025-01-09
EXP006067,136.42,Verizon IL,SERVICE CHARGE,utilities,NJ,2025-06-19
EXP005488,243.39,ACH Trader Joe's #7347,SUPERMARKET,groceries,CA,2024-12-25
EXP002293,93.52,Uber# 9042,FUEL CHARGE,transport,IL,2025-08-21
EXP000615,41.96,OPS Burger King #8113,MEAL ONLINE,food,CA,2025-08-18
EXP002908,92.92,Taxi Co #1171,GASOLINE,transport,FL,2025-07-18
EXP004203,787.46,Microsoft Stor,ELECTRONICS,technology,NY,2025-09-14
EXP007817,326.09,Rite Aid,PHARMACY DEBIT,healthcare,MA,2025-09-26
EXP001711,449.6,eBay,eBay PURCHASE,shopping,FL,2025-04-08
EXP006923,82.16,Verizon 1T315M,AUTOPAY,utilities,MA,2025-04-25
EXP002104,52.21,Taxi Co,GASOLINE,transport,NJ,2025-01-26
EXP001245,392.67,CREDIT Best Buy Q8O9S4,ORDER,shopping,TX,2025-08-27
EXP002518,91.61,BP,GASOLINE AUTO-PAY,transport,NJ,2025-08-17
EXP006699,142.93,Comcsat #6066,AUTOPAY,utilities,WA,2025-03-01
EXP005064,194.43,Trader Joe's,SUPERMARKET,groceries,WA,2025-04-09
EXP006238,357.55,AT&T #737,AUTOPAY POS,utilities,NJ,2025-10-26
EXP005991,144.47,Aldi #7895,Aldi CHARGE,groceries,NY,2025-01-06
EXP006568,385.19,PG&E #1371,BILL PAYMENT POS,utilities,NJ,2025-04-04
EXP006395,317.96,Comcaat,SERVICE CHARGE,utilities,NJ,2025-08-13
EXP000447,38.05,KFC,MOBILE ORDER,food,NJ,2024-11-09
EXP005642,134.61,Aldi #8221,FRESH,groceries,MA,2025-06-26
EXP002491,88.64,BP,BP PURCHASE,transport,NY,2025-01-17
EXP002817,68.78,Shell #4748,GASOLINE,transport,WA,2025-08-14
EXP007363,482.79,Rite Aid,PHARMACY,healthcare,FL,2025-08-15
EXP006826,323.41,CREDIT Comcast TX,AUTOPAY DEBIT,utilities,FL,2024-12-22
EXP001320,162.53,Target,ORDER ONLINE,shopping,IL,2025-10-11
EXP000468,51.69,Subway,COFFEE ONLINE,food,IL,2025-07-26
EXP006985,105.1,POS AT&T #5390,SERVICE CHARGE,utilities,TX,2025-02-06
EXP003269,13.89,Netflix #3205,MONTHLY SUBSCRIPTION,entertainment,IL,2025-06-18
EXP003358,16.8,Spotify 017FCD,STREAMING,entertainment,FL,2025-02-03
EXP000971,34.08,KFC #2344,APP PURCHASE,food,TX,2025-04-08
EXP005419,53.37,Whole Foods IL,FRESH,groceries,MA,2025-01-04
EXP004007,1267.91,Google Play,DEVICE,technology,WA,2025-01-14
EXP005264,156.48,Trader Joe's NJ,INSTORE,groceries,NJ,2025-09-28
EXP000475,36.72,Dominos NY,Dominos PURCHASE,food,CA,2025-01-02
EXP001639,391.57,eBay,RETAIL AUTO-PAY,shopping,WA,2025-08-06
EXP007389,382.35,CVS Pharmacy,PRESCRIPTION,healthcare,MA,2025-02-17
EXP007012,368.58,Walgreens #8862,CLINIC,healthcare,WA,2025-03-06
EXP000909,24.87,Burger King #9059,POS PURCHASE,food,WA,2025-08-03
EXP000858,40.24,Starbucks #8954,INSTORE,food,MA,2025-09-03
EXP004610,1240.46,Microsoft Store #5286,DEVICE,technology,TX,2025-01-14
EXP004444,1293.88,Dell #2007,SOFTWARE,technology,FL,2024-12-28
EXP003716,16.14,Disney+ #8504,STREAMING,entertainment,NY,2025-09-22
EXP005297,215.33,Aldi #2213,Aldi CHARGE,groceries,NY,2025-02-14
EXP003350,12.12,ONLINE YouTube Premium #1728,FEE,entertainment,TX,2025-09-20
EXP006315,289.0,AT&T #3060,AUTOPAY ONLINE,utilities,MA,2024-11-05
EXP003483,14.36,CREDIT Disney+,SUBSCRIPTION,entertainment,FL,2025-09-01
EXP002160,73.11,BP,TOLL,transport,MA,2024-11-17
EXP002483,39.42,Lyft #9305,FUEL CHARGE DEBIT,transport,NY,2025-04-28
EXP003682,10.95,Spotify #2563,MONTHLY SUBSCRIPTION,entertainment,WA,2024-11-15
EXP001286,59.18,Walmart #4177,MKTPLACE,shopping,TX,2025-10-29
EXP006993,30.98,PG&E WA,BILL PAYMENT AUTO-PAY,utilities,MA,2025-03-12
EXP001080,494.18,ACH Best Buy #374,WEB PURCHASE,shopping,NJ,2024-12-13
EXP005014,101.95,Kroger U7TAQD,FRESH POS,groceries,WA,2025-02-13
EXP001666,457.8,Target,ONLINE ORDER,shopping,IL,2025-01-18
EXP005559,46.09,Trader Joe's,DELI,groceries,NJ,2025-05-10
EXP002874,34.71,CREDIT Shell #2904,FUEL CHARGE,transport,FL,2025-07-04
EXP003854,11.54,YouTube Premium #9836,FEE POS,entertainment,NJ,2025-06-29
EXP003032,15.57,YouTube Premium #9006,SUBSCRIPTION,entertainment,NJ,2024-12-19
EXP001337,446.67,eBay #8069,ONLINE ORDER POS,shopping,NY,2025-05-26
EXP001555,128.3,Best Bu,MKTPLACE,shopping,TX,2025-04-19
EXP006765,88.29,AT&T V3SIEA,UTILITY BILL,utilities,NY,2025-07-09
EXP003007,15.42,Netflix,FEE,entertainment,NJ,2025-05-16
EXP001536,33.54,CREDIT Walmart TX,RETAIL DEBIT,shopping,WA,2024-12-30
EXP004745,665.77,Apple Store #2487,Apple CHARGE,technology,MA,2025-04-05
EXP007536,427.34,DEBIT Walgreens,CLINIC DEBIT,healthcare,TX,2025-09-14
EXP006199,123.09,PG&E,AUTOPAY POS,utilities,MA,2024-12-30
EXP002257,3.46,BP,RIDE,transport,IL,2025-10-14
EXP003003,15.02,Spotify #3531,STREAMING,entertainment,FL,2025-09-08
EXP000030,51.98,McDonalds,MEAL POS,food,CA,2025-03-29
EXP005179,68.41,Adi 9LI565,DELI,groceries,MA,2025-05-07
EXP006455,240.61,DTE Energy #8402,UTILITY BILL POS,utilities,MA,2025-09-13
EXP002586,35.7,POS Exxon,TOLL,transport,CA,2025-06-03
EXP001435,430.79,eBay #1963,RETAIL,shopping,FL,2024-12-27
EXP003757,10.87,YouTube Premium #233,STREAMING,entertainment,NJ,2025-09-03
EXP007266,449.0,Health Clinic CA,CLINIC ONLINE,healthcare,MA,2025-04-11
EXP007660,14.16,CVS Pharmacy,CVS PURCHASE,healthcare,IL,2025-05-06
EXP003917,11.14,Netflix,FEE ONLINE,entertainment,NY,2025-09-20
EXP002524,88.11,BP #7280,FUEL CHARGE,transport,FL,2025-08-27
EXP004806,277.06,ONLINE Dell NY,DEVICE,technology,NJ,2024-12-17
EXP004969,999.95,Microosft Store,ELECTRONICS,technology,WA,2025-08-19
EXP001193,122.3,Amazon #684,MKTPLACE,shopping,NJ,2025-06-20
EXP004111,1720.94,Dell #8514,APP PURCHASE,technology,CA,2025-05-26
EXP004283,762.72,Microsoft Store,ELECTRONICS,technology,WA,2025-05-28
EXP004666,1439.21,DEBIT Apple Store,SOFTWARE,technology,CA,2024-12-04
EXP003609,13.2,YouTube Premium #9435,FEE,entertainment,WA,2025-09-02
EXP000369,36.06,S0bway NJ,COFFEE,food,NJ,2025-03-09
EXP001282,299.67,AMZN.COM/BILL7577 #6099,ONLINE ORDER,shopping,IL,2024-12-08
EXP002467,28.12,POS BP TX,TRIP,transport,NY,2024-12-11
EXP000619,12.08,McDonald's #5012,COFFEE ONLINE,food,WA,2025-03-13
EXP002338,17.19,Uber,GASOLINE,transport,NJ,2025-07-27
EXP006839,39.34,Verizon MA,AUTOPAY,utilities,WA,2025-01-11
EXP004742,1896.62,Google Play #7551,DEVICE,technology,TX,2025-04-28
EXP006741,143.4,AT&T CA,UTILITY BILL,utilities,MA,2025-06-13
EXP000574,28.03,Dominos TX,INSTORE,food,NY,2025-06-08
EXP000488,3.18,McDonald's,MEAL,food,TX,2025-04-12
EXP002745,99.17,Uber xA,RIDE,transport,TX,2025-04-10
EXP006909,288.09,Comcast JJNTHM,SERVICE CHARGE,utilities,FL,2025-05-30
EXP001140,139.45,AMZN MKTP US eBay,ONLINE ORDER ONLINE,shopping,CA,2025-01-10
EXP006323,305.52,AT&T #3927,BILL PAYMENT,utilities,MA,2025-07-04
EXP003571,10.8,Disney+ #2506,SUBSCRIPTION,entertainment,NY,2024-12-24
EXP002095,53.0,Shell #4597,TOLL DEBIT,transport,NJ,2025-10-20
EXP000050,42.39,Subway,POS PURCHASE,food,IL,2024-11-27
EXP002496,7.0,CREDIT BP #9998,TOLL,transport,NY,2025-02-03
EXP005639,216.44,Whole Foods WA,DELI,groceries,CA,2025-05-08
EXP006750,152.68,PG&E #1621,PG&E PURCHASE,utilities,TX,2025-03-09
EXP007889,132.12,Walgreens WA,CLINIC,healthcare,MA,2025-05-30
EXP006074,178.86,Verizon,UTILITY BILL AUTO-PAY,utilities,MA,2024-11-05
EXP003860,14.54,YouTube Premium #3644,YouTube PURCHASE,entertainment,CA,2024-12-06
EXP003899,9.88,YouTube Premium IL,FEE,entertainment,NJ,2025-04-22
EXP005656,61.82,Trader Joe's #6281,FRESH,groceries,IL,2024-12-02
EXP001038,464.4,Amazon,RETAIL POS,shopping,IL,2025-05-30
EXP004605,844.62,Samsung WA,Samsung CHARGE,technology,CA,2025-04-25
EXP002550,57.29,Shell #9919,TOLL,transport,CA,2024-11-06
EXP004125,1718.45,Microsoft Store,APP PURCHASE,technology,FL,2025-07-11
